gvkey,year,event_type,n_events,n_recall_class_i,n_recall_class_ii,n_recall_class_iii,n_mdr_tier_a,n_mdr_tier_b,company_name_compustat,sic,costat,cik
20904,2023,recall,4,0.0,4.0,0.0,,,HOLOGIC INC,3844.0,I,859737.0
20904,2024,adverse_event,869,,,,857.0,12.0,HOLOGIC INC,3844.0,I,859737.0
20904,2024,recall,6,2.0,4.0,0.0,,,HOLOGIC INC,3844.0,I,859737.0
20904,2024,warning_letter,1,,,,,,HOLOGIC INC,3844.0,I,859737.0
20904,2025,adverse_event,1188,,,,1187.0,1.0,HOLOGIC INC,3844.0,I,859737.0
20904,2025,recall,4,0.0,4.0,0.0,,,HOLOGIC INC,3844.0,I,859737.0
21015,2018,adverse_event,2,,,,2.0,0.0,OCULAR THERAPEUTIX INC,2836.0,A,1393434.0
21015,2020,warning_letter,1,,,,,,OCULAR THERAPEUTIX INC,2836.0,A,1393434.0
21352,2015,recall,33,0.0,33.0,0.0,,,AVANOS MEDICAL INC,3842.0,A,1606498.0
21352,2016,recall,2,0.0,2.0,0.0,,,AVANOS MEDICAL INC,3842.0,A,1606498.0
21352,2017,adverse_event,1,,,,1.0,0.0,AVANOS MEDICAL INC,3842.0,A,1606498.0
21352,2017,recall,13,0.0,13.0,0.0,,,AVANOS MEDICAL INC,3842.0,A,1606498.0
21352,2018,adverse_event,432,,,,406.0,26.0,AVANOS MEDICAL INC,3842.0,A,1606498.0
21352,2018,recall,5,0.0,4.0,1.0,,,AVANOS MEDICAL INC,3842.0,A,1606498.0
21352,2019,adverse_event,743,,,,546.0,197.0,AVANOS MEDICAL INC,3842.0,A,1606498.0
21352,2019,recall,3,0.0,3.0,0.0,,,AVANOS MEDICAL INC,3842.0,A,1606498.0
21352,2020,adverse_event,700,,,,597.0,103.0,AVANOS MEDICAL INC,3842.0,A,1606498.0
21352,2020,recall,3,0.0,3.0,0.0,,,AVANOS MEDICAL INC,3842.0,A,1606498.0
21352,2021,adverse_event,481,,,,444.0,37.0,AVANOS MEDICAL INC,3842.0,A,1606498.0
21352,2021,recall,5,0.0,5.0,0.0,,,AVANOS MEDICAL INC,3842.0,A,1606498.0
21352,2022,adverse_event,732,,,,697.0,35.0,AVANOS MEDICAL INC,3842.0,A,1606498.0
21352,2022,recall,2,1.0,1.0,0.0,,,AVANOS MEDICAL INC,3842.0,A,1606498.0
21352,2023,adverse_event,803,,,,741.0,62.0,AVANOS MEDICAL INC,3842.0,A,1606498.0
21352,2023,recall,10,2.0,8.0,0.0,,,AVANOS MEDICAL INC,3842.0,A,1606498.0
21352,2024,adverse_event,803,,,,754.0,49.0,AVANOS MEDICAL INC,3842.0,A,1606498.0
21352,2024,recall,6,2.0,1.0,3.0,,,AVANOS MEDICAL INC,3842.0,A,1606498.0
21352,2025,adverse_event,719,,,,679.0,40.0,AVANOS MEDICAL INC,3842.0,A,1606498.0
21352,2025,recall,8,8.0,0.0,0.0,,,AVANOS MEDICAL INC,3842.0,A,1606498.0
22037,2014,adverse_event,28,,,,28.0,0.0,SIENTRA INC,3842.0,I,1551693.0
22037,2015,adverse_event,6,,,,6.0,0.0,SIENTRA INC,3842.0,I,1551693.0
22037,2016,adverse_event,3,,,,3.0,0.0,SIENTRA INC,3842.0,I,1551693.0
22037,2017,adverse_event,5,,,,5.0,0.0,SIENTRA INC,3842.0,I,1551693.0
22037,2018,adverse_event,19,,,,18.0,1.0,SIENTRA INC,3842.0,I,1551693.0
22037,2019,adverse_event,642,,,,641.0,1.0,SIENTRA INC,3842.0,I,1551693.0
22037,2019,warning_letter,1,,,,,,SIENTRA INC,3842.0,I,1551693.0
22037,2020,adverse_event,757,,,,756.0,1.0,SIENTRA INC,3842.0,I,1551693.0
22037,2021,adverse_event,1032,,,,1032.0,0.0,SIENTRA INC,3842.0,I,1551693.0
22037,2022,adverse_event,1928,,,,1928.0,0.0,SIENTRA INC,3842.0,I,1551693.0
22330,2014,adverse_event,19,,,,17.0,2.0,SYMMETRY SURGICAL INC,3841.0,I,1616101.0
22330,2015,adverse_event,44,,,,43.0,1.0,SYMMETRY SURGICAL INC,3841.0,I,1616101.0
22330,2015,recall,1,0.0,1.0,0.0,,,SYMMETRY SURGICAL INC,3841.0,I,1616101.0
22667,2015,adverse_event,1,,,,1.0,0.0,ENTELLUS MEDICAL INC,3845.0,I,1374128.0
22667,2016,adverse_event,3,,,,3.0,0.0,ENTELLUS MEDICAL INC,3845.0,I,1374128.0
23088,1992,adverse_event,2,,,,2.0,0.0,VITAL SIGNS INC,3841.0,I,865846.0
23088,1993,adverse_event,5,,,,4.0,1.0,VITAL SIGNS INC,3841.0,I,865846.0
23088,1994,adverse_event,10,,,,10.0,0.0,VITAL SIGNS INC,3841.0,I,865846.0
23088,1995,adverse_event,8,,,,8.0,0.0,VITAL SIGNS INC,3841.0,I,865846.0
23088,1996,adverse_event,30,,,,30.0,0.0,VITAL SIGNS INC,3841.0,I,865846.0
23088,1997,adverse_event,50,,,,50.0,0.0,VITAL SIGNS INC,3841.0,I,865846.0
23088,1998,adverse_event,36,,,,36.0,0.0,VITAL SIGNS INC,3841.0,I,865846.0
23088,1999,adverse_event,26,,,,26.0,0.0,VITAL SIGNS INC,3841.0,I,865846.0
23088,2000,adverse_event,20,,,,19.0,1.0,VITAL SIGNS INC,3841.0,I,865846.0
23088,2001,adverse_event,14,,,,13.0,1.0,VITAL SIGNS INC,3841.0,I,865846.0
23088,2002,adverse_event,9,,,,8.0,1.0,VITAL SIGNS INC,3841.0,I,865846.0
23088,2003,adverse_event,6,,,,5.0,1.0,VITAL SIGNS INC,3841.0,I,865846.0
23088,2004,adverse_event,5,,,,5.0,0.0,VITAL SIGNS INC,3841.0,I,865846.0
23088,2005,adverse_event,3,,,,2.0,1.0,VITAL SIGNS INC,3841.0,I,865846.0
23088,2006,adverse_event,11,,,,11.0,0.0,VITAL SIGNS INC,3841.0,I,865846.0
23088,2007,adverse_event,6,,,,6.0,0.0,VITAL SIGNS INC,3841.0,I,865846.0
23387,1997,adverse_event,1,,,,1.0,0.0,ZEVEX INTERNATIONAL INC,3845.0,I,827056.0
23387,1998,adverse_event,3,,,,3.0,0.0,ZEVEX INTERNATIONAL INC,3845.0,I,827056.0
23387,2000,adverse_event,3,,,,3.0,0.0,ZEVEX INTERNATIONAL INC,3845.0,I,827056.0
23387,2001,adverse_event,1,,,,1.0,0.0,ZEVEX INTERNATIONAL INC,3845.0,I,827056.0
23387,2002,adverse_event,3,,,,3.0,0.0,ZEVEX INTERNATIONAL INC,3845.0,I,827056.0
23387,2003,adverse_event,1,,,,1.0,0.0,ZEVEX INTERNATIONAL INC,3845.0,I,827056.0
23387,2004,adverse_event,9,,,,9.0,0.0,ZEVEX INTERNATIONAL INC,3845.0,I,827056.0
23387,2005,adverse_event,1,,,,1.0,0.0,ZEVEX INTERNATIONAL INC,3845.0,I,827056.0
23387,2006,adverse_event,6,,,,6.0,0.0,ZEVEX INTERNATIONAL INC,3845.0,I,827056.0
23552,2018,adverse_event,3,,,,3.0,0.0,PROFESSIONAL HOLDING CORP,6020.0,I,1630856.0
23552,2019,adverse_event,4,,,,4.0,0.0,PROFESSIONAL HOLDING CORP,6020.0,I,1630856.0
23552,2021,adverse_event,1,,,,1.0,0.0,PROFESSIONAL HOLDING CORP,6020.0,I,1630856.0
24084,2015,adverse_event,244,,,,244.0,0.0,CONFORMIS INC,3842.0,I,1305773.0
24084,2015,recall,11,0.0,11.0,0.0,,,CONFORMIS INC,3842.0,I,1305773.0
24084,2016,adverse_event,257,,,,257.0,0.0,CONFORMIS INC,3842.0,I,1305773.0
24084,2016,recall,3,0.0,3.0,0.0,,,CONFORMIS INC,3842.0,I,1305773.0
24084,2017,adverse_event,295,,,,295.0,0.0,CONFORMIS INC,3842.0,I,1305773.0
24084,2017,recall,1,0.0,1.0,0.0,,,CONFORMIS INC,3842.0,I,1305773.0
24084,2018,adverse_event,288,,,,288.0,0.0,CONFORMIS INC,3842.0,I,1305773.0
24084,2018,recall,2,0.0,2.0,0.0,,,CONFORMIS INC,3842.0,I,1305773.0
24084,2019,adverse_event,323,,,,323.0,0.0,CONFORMIS INC,3842.0,I,1305773.0
24084,2019,recall,6,0.0,6.0,0.0,,,CONFORMIS INC,3842.0,I,1305773.0
24084,2019,warning_letter,1,,,,,,CONFORMIS INC,3842.0,I,1305773.0
24084,2020,adverse_event,243,,,,243.0,0.0,CONFORMIS INC,3842.0,I,1305773.0
24084,2020,recall,4,0.0,4.0,0.0,,,CONFORMIS INC,3842.0,I,1305773.0
24084,2021,adverse_event,236,,,,236.0,0.0,CONFORMIS INC,3842.0,I,1305773.0
24084,2022,adverse_event,179,,,,179.0,0.0,CONFORMIS INC,3842.0,I,1305773.0
24084,2022,recall,2,0.0,2.0,0.0,,,CONFORMIS INC,3842.0,I,1305773.0
24853,1994,adverse_event,1,,,,1.0,0.0,SPECTRANETICS CORP,3845.0,I,789132.0
24853,1996,adverse_event,1,,,,1.0,0.0,SPECTRANETICS CORP,3845.0,I,789132.0
24853,1998,adverse_event,1,,,,1.0,0.0,SPECTRANETICS CORP,3845.0,I,789132.0
24853,2000,adverse_event,1,,,,1.0,0.0,SPECTRANETICS CORP,3845.0,I,789132.0
24853,2001,adverse_event,2,,,,2.0,0.0,SPECTRANETICS CORP,3845.0,I,789132.0
24853,2002,adverse_event,1,,,,1.0,0.0,SPECTRANETICS CORP,3845.0,I,789132.0
24853,2004,adverse_event,3,,,,3.0,0.0,SPECTRANETICS CORP,3845.0,I,789132.0
24853,2005,adverse_event,4,,,,4.0,0.0,SPECTRANETICS CORP,3845.0,I,789132.0
24853,2006,adverse_event,4,,,,4.0,0.0,SPECTRANETICS CORP,3845.0,I,789132.0
24853,2007,adverse_event,12,,,,11.0,1.0,SPECTRANETICS CORP,3845.0,I,789132.0
24853,2007,recall,1,0.0,0.0,0.0,,,SPECTRANETICS CORP,3845.0,I,789132.0
24853,2008,adverse_event,45,,,,45.0,0.0,SPECTRANETICS CORP,3845.0,I,789132.0
24853,2008,recall,2,0.0,0.0,0.0,,,SPECTRANETICS CORP,3845.0,I,789132.0
24853,2009,adverse_event,57,,,,57.0,0.0,SPECTRANETICS CORP,3845.0,I,789132.0
24853,2009,recall,1,0.0,0.0,0.0,,,SPECTRANETICS CORP,3845.0,I,789132.0
24853,2010,adverse_event,94,,,,94.0,0.0,SPECTRANETICS CORP,3845.0,I,789132.0
24853,2010,recall,1,0.0,0.0,0.0,,,SPECTRANETICS CORP,3845.0,I,789132.0
24853,2011,adverse_event,120,,,,120.0,0.0,SPECTRANETICS CORP,3845.0,I,789132.0
24853,2011,recall,2,0.0,0.0,0.0,,,SPECTRANETICS CORP,3845.0,I,789132.0
24853,2012,adverse_event,180,,,,180.0,0.0,SPECTRANETICS CORP,3845.0,I,789132.0
24853,2012,recall,1,0.0,0.0,0.0,,,SPECTRANETICS CORP,3845.0,I,789132.0
24853,2013,adverse_event,213,,,,140.0,73.0,SPECTRANETICS CORP,3845.0,I,789132.0
24853,2014,adverse_event,227,,,,141.0,86.0,SPECTRANETICS CORP,3845.0,I,789132.0
24853,2015,adverse_event,207,,,,205.0,2.0,SPECTRANETICS CORP,3845.0,I,789132.0
24853,2016,adverse_event,220,,,,220.0,0.0,SPECTRANETICS CORP,3845.0,I,789132.0
24853,2016,recall,4,0.0,4.0,0.0,,,SPECTRANETICS CORP,3845.0,I,789132.0
24853,2016,warning_letter,1,,,,,,SPECTRANETICS CORP,3845.0,I,789132.0
24888,2005,adverse_event,1,,,,1.0,0.0,ABAXIS INC,3845.0,I,881890.0
24888,2007,adverse_event,1,,,,1.0,0.0,ABAXIS INC,3845.0,I,881890.0
24888,2008,adverse_event,1,,,,1.0,0.0,ABAXIS INC,3845.0,I,881890.0
24888,2008,recall,2,0.0,0.0,0.0,,,ABAXIS INC,3845.0,I,881890.0
24888,2009,recall,1,0.0,0.0,0.0,,,ABAXIS INC,3845.0,I,881890.0
24888,2010,recall,1,0.0,0.0,0.0,,,ABAXIS INC,3845.0,I,881890.0
24888,2011,adverse_event,2,,,,2.0,0.0,ABAXIS INC,3845.0,I,881890.0
24888,2012,adverse_event,1,,,,1.0,0.0,ABAXIS INC,3845.0,I,881890.0
24888,2013,adverse_event,1,,,,1.0,0.0,ABAXIS INC,3845.0,I,881890.0
24888,2015,adverse_event,1,,,,1.0,0.0,ABAXIS INC,3845.0,I,881890.0
24982,2000,adverse_event,1,,,,1.0,0.0,LIFECELL CORP,3842.0,I,849448.0
24982,2005,adverse_event,1,,,,1.0,0.0,LIFECELL CORP,3842.0,I,849448.0
24982,2007,recall,2,0.0,0.0,0.0,,,LIFECELL CORP,3842.0,I,849448.0
25062,1999,adverse_event,1,,,,1.0,0.0,LINCARE HOLDINGS INC,8090.0,I,882235.0
25062,2000,adverse_event,2,,,,2.0,0.0,LINCARE HOLDINGS INC,8090.0,I,882235.0
25062,2004,adverse_event,1,,,,1.0,0.0,LINCARE HOLDINGS INC,8090.0,I,882235.0
25062,2008,adverse_event,1,,,,1.0,0.0,LINCARE HOLDINGS INC,8090.0,I,882235.0
25062,2010,adverse_event,1,,,,1.0,0.0,LINCARE HOLDINGS INC,8090.0,I,882235.0
25110,1992,adverse_event,3,,,,3.0,0.0,ICU MEDICAL INC,3841.0,A,883984.0
25110,1994,adverse_event,7,,,,7.0,0.0,ICU MEDICAL INC,3841.0,A,883984.0
25110,1995,adverse_event,11,,,,11.0,0.0,ICU MEDICAL INC,3841.0,A,883984.0
25110,1996,adverse_event,9,,,,9.0,0.0,ICU MEDICAL INC,3841.0,A,883984.0
25110,1997,adverse_event,34,,,,33.0,1.0,ICU MEDICAL INC,3841.0,A,883984.0
25110,1998,adverse_event,40,,,,40.0,0.0,ICU MEDICAL INC,3841.0,A,883984.0
25110,1999,adverse_event,39,,,,37.0,2.0,ICU MEDICAL INC,3841.0,A,883984.0
25110,2000,adverse_event,35,,,,35.0,0.0,ICU MEDICAL INC,3841.0,A,883984.0
25110,2001,adverse_event,18,,,,16.0,2.0,ICU MEDICAL INC,3841.0,A,883984.0
25110,2002,adverse_event,32,,,,32.0,0.0,ICU MEDICAL INC,3841.0,A,883984.0
25110,2003,adverse_event,30,,,,29.0,1.0,ICU MEDICAL INC,3841.0,A,883984.0
25110,2004,adverse_event,15,,,,15.0,0.0,ICU MEDICAL INC,3841.0,A,883984.0
25110,2004,recall,5,0.0,0.0,0.0,,,ICU MEDICAL INC,3841.0,A,883984.0
25110,2005,adverse_event,24,,,,24.0,0.0,ICU MEDICAL INC,3841.0,A,883984.0
25110,2005,recall,4,0.0,0.0,0.0,,,ICU MEDICAL INC,3841.0,A,883984.0
25110,2006,adverse_event,15,,,,15.0,0.0,ICU MEDICAL INC,3841.0,A,883984.0
25110,2006,recall,5,0.0,0.0,0.0,,,ICU MEDICAL INC,3841.0,A,883984.0
25110,2007,adverse_event,18,,,,18.0,0.0,ICU MEDICAL INC,3841.0,A,883984.0
25110,2008,adverse_event,11,,,,11.0,0.0,ICU MEDICAL INC,3841.0,A,883984.0
25110,2008,recall,5,0.0,0.0,0.0,,,ICU MEDICAL INC,3841.0,A,883984.0
25110,2009,adverse_event,16,,,,16.0,0.0,ICU MEDICAL INC,3841.0,A,883984.0
25110,2009,recall,86,0.0,0.0,0.0,,,ICU MEDICAL INC,3841.0,A,883984.0
25110,2010,adverse_event,108,,,,108.0,0.0,ICU MEDICAL INC,3841.0,A,883984.0
25110,2010,recall,10,0.0,0.0,0.0,,,ICU MEDICAL INC,3841.0,A,883984.0
25110,2011,adverse_event,111,,,,111.0,0.0,ICU MEDICAL INC,3841.0,A,883984.0
25110,2011,recall,27,0.0,2.0,0.0,,,ICU MEDICAL INC,3841.0,A,883984.0
25110,2012,adverse_event,69,,,,69.0,0.0,ICU MEDICAL INC,3841.0,A,883984.0
25110,2012,recall,26,2.0,21.0,0.0,,,ICU MEDICAL INC,3841.0,A,883984.0
25110,2012,warning_letter,1,,,,,,ICU MEDICAL INC,3841.0,A,883984.0
25110,2013,adverse_event,186,,,,186.0,0.0,ICU MEDICAL INC,3841.0,A,883984.0
25110,2013,recall,124,17.0,107.0,0.0,,,ICU MEDICAL INC,3841.0,A,883984.0
25110,2013,warning_letter,1,,,,,,ICU MEDICAL INC,3841.0,A,883984.0
25110,2014,adverse_event,180,,,,180.0,0.0,ICU MEDICAL INC,3841.0,A,883984.0
25110,2014,recall,36,12.0,24.0,0.0,,,ICU MEDICAL INC,3841.0,A,883984.0
25110,2015,adverse_event,187,,,,187.0,0.0,ICU MEDICAL INC,3841.0,A,883984.0
25110,2015,recall,10,0.0,10.0,0.0,,,ICU MEDICAL INC,3841.0,A,883984.0
25110,2016,adverse_event,293,,,,291.0,2.0,ICU MEDICAL INC,3841.0,A,883984.0
25110,2016,recall,208,0.0,208.0,0.0,,,ICU MEDICAL INC,3841.0,A,883984.0
25110,2017,adverse_event,342,,,,340.0,2.0,ICU MEDICAL INC,3841.0,A,883984.0
25110,2017,recall,85,0.0,85.0,0.0,,,ICU MEDICAL INC,3841.0,A,883984.0
25110,2018,adverse_event,254,,,,65.0,189.0,ICU MEDICAL INC,3841.0,A,883984.0
25110,2018,recall,31,0.0,25.0,6.0,,,ICU MEDICAL INC,3841.0,A,883984.0
25110,2019,adverse_event,1023,,,,589.0,434.0,ICU MEDICAL INC,3841.0,A,883984.0
25110,2019,recall,46,9.0,37.0,0.0,,,ICU MEDICAL INC,3841.0,A,883984.0
25110,2020,adverse_event,954,,,,407.0,547.0,ICU MEDICAL INC,3841.0,A,883984.0
25110,2020,recall,149,3.0,146.0,0.0,,,ICU MEDICAL INC,3841.0,A,883984.0
25110,2021,adverse_event,555,,,,264.0,291.0,ICU MEDICAL INC,3841.0,A,883984.0
25110,2021,recall,49,3.0,45.0,1.0,,,ICU MEDICAL INC,3841.0,A,883984.0
25110,2021,warning_letter,1,,,,,,ICU MEDICAL INC,3841.0,A,883984.0
25110,2022,adverse_event,802,,,,456.0,346.0,ICU MEDICAL INC,3841.0,A,883984.0
25110,2022,recall,16,7.0,9.0,0.0,,,ICU MEDICAL INC,3841.0,A,883984.0
25110,2023,adverse_event,2146,,,,934.0,1212.0,ICU MEDICAL INC,3841.0,A,883984.0
25110,2023,recall,23,6.0,17.0,0.0,,,ICU MEDICAL INC,3841.0,A,883984.0
25110,2024,adverse_event,3237,,,,1287.0,1950.0,ICU MEDICAL INC,3841.0,A,883984.0
25110,2024,recall,88,45.0,43.0,0.0,,,ICU MEDICAL INC,3841.0,A,883984.0
25110,2025,adverse_event,11459,,,,8224.0,3235.0,ICU MEDICAL INC,3841.0,A,883984.0
25110,2025,recall,79,20.0,59.0,0.0,,,ICU MEDICAL INC,3841.0,A,883984.0
25110,2025,warning_letter,1,,,,,,ICU MEDICAL INC,3841.0,A,883984.0
25279,1992,adverse_event,7,,,,6.0,1.0,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,1993,adverse_event,9,,,,7.0,2.0,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,1994,adverse_event,22,,,,22.0,0.0,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,1995,adverse_event,43,,,,42.0,1.0,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,1996,adverse_event,76,,,,72.0,4.0,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,1997,adverse_event,98,,,,82.0,16.0,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,1998,adverse_event,145,,,,34.0,111.0,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,1999,adverse_event,363,,,,85.0,278.0,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2000,adverse_event,683,,,,97.0,586.0,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2000,recall,1,0.0,0.0,0.0,,,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2001,adverse_event,586,,,,103.0,483.0,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2002,adverse_event,1119,,,,173.0,946.0,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2003,adverse_event,2195,,,,1466.0,729.0,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2003,recall,28,0.0,0.0,0.0,,,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2004,adverse_event,4630,,,,4170.0,460.0,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2004,recall,33,0.0,0.0,0.0,,,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2005,adverse_event,5379,,,,4918.0,461.0,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2005,recall,109,0.0,0.0,0.0,,,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2006,adverse_event,8175,,,,7424.0,751.0,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2006,recall,34,0.0,0.0,0.0,,,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2007,adverse_event,6268,,,,5927.0,341.0,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2007,recall,43,0.0,0.0,0.0,,,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2008,adverse_event,10019,,,,8433.0,1586.0,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2008,recall,57,0.0,0.0,0.0,,,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2009,adverse_event,18738,,,,12179.0,6559.0,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2009,recall,61,0.0,0.0,0.0,,,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2010,adverse_event,14244,,,,805.0,13439.0,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2010,recall,124,0.0,0.0,0.0,,,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2011,adverse_event,13122,,,,298.0,12824.0,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2011,recall,84,0.0,0.0,0.0,,,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2012,adverse_event,16936,,,,261.0,16675.0,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2012,recall,10,0.0,7.0,0.0,,,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2013,adverse_event,26772,,,,361.0,26411.0,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2013,recall,20,0.0,19.0,1.0,,,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2014,adverse_event,15130,,,,426.0,14704.0,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2014,recall,21,3.0,18.0,0.0,,,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2014,warning_letter,1,,,,,,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2015,adverse_event,16095,,,,476.0,15619.0,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2015,recall,23,4.0,19.0,0.0,,,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2016,adverse_event,19653,,,,539.0,19114.0,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2016,recall,7,1.0,6.0,0.0,,,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2017,adverse_event,20279,,,,630.0,19649.0,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2017,recall,51,0.0,51.0,0.0,,,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2018,adverse_event,25886,,,,11644.0,14242.0,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2018,recall,25,0.0,22.0,3.0,,,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2019,adverse_event,48214,,,,41587.0,6627.0,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2019,recall,34,0.0,34.0,0.0,,,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2020,adverse_event,48472,,,,42986.0,5486.0,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2020,recall,97,10.0,87.0,0.0,,,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2021,adverse_event,51741,,,,45393.0,6348.0,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2021,recall,66,8.0,57.0,1.0,,,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2022,adverse_event,55032,,,,48591.0,6441.0,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2022,recall,21,0.0,20.0,1.0,,,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2023,adverse_event,58725,,,,51482.0,7243.0,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2023,recall,33,0.0,33.0,0.0,,,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2024,adverse_event,64723,,,,56420.0,8303.0,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2024,recall,148,63.0,85.0,0.0,,,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2025,adverse_event,73812,,,,64162.0,9650.0,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25279,2025,recall,72,48.0,24.0,0.0,,,BOSTON SCIENTIFIC CORP,3845.0,A,885725.0
25313,1992,adverse_event,1,,,,1.0,0.0,STERIS PLC,3841.0,A,1757898.0
25313,1995,adverse_event,2,,,,2.0,0.0,STERIS PLC,3841.0,A,1757898.0
25313,1996,adverse_event,11,,,,4.0,7.0,STERIS PLC,3841.0,A,1757898.0
25313,1997,adverse_event,34,,,,30.0,4.0,STERIS PLC,3841.0,A,1757898.0
25313,1998,adverse_event,23,,,,18.0,5.0,STERIS PLC,3841.0,A,1757898.0
25313,1999,adverse_event,26,,,,22.0,4.0,STERIS PLC,3841.0,A,1757898.0
25313,2000,adverse_event,47,,,,39.0,8.0,STERIS PLC,3841.0,A,1757898.0
25313,2001,adverse_event,38,,,,32.0,6.0,STERIS PLC,3841.0,A,1757898.0
25313,2002,adverse_event,40,,,,35.0,5.0,STERIS PLC,3841.0,A,1757898.0
25313,2003,adverse_event,26,,,,15.0,11.0,STERIS PLC,3841.0,A,1757898.0
25313,2003,recall,4,0.0,0.0,0.0,,,STERIS PLC,3841.0,A,1757898.0
25313,2004,adverse_event,40,,,,28.0,12.0,STERIS PLC,3841.0,A,1757898.0
25313,2004,recall,1,0.0,0.0,0.0,,,STERIS PLC,3841.0,A,1757898.0
25313,2005,adverse_event,38,,,,29.0,9.0,STERIS PLC,3841.0,A,1757898.0
25313,2006,adverse_event,44,,,,35.0,9.0,STERIS PLC,3841.0,A,1757898.0
25313,2006,recall,2,0.0,0.0,0.0,,,STERIS PLC,3841.0,A,1757898.0
25313,2007,adverse_event,78,,,,42.0,36.0,STERIS PLC,3841.0,A,1757898.0
25313,2007,recall,3,0.0,0.0,0.0,,,STERIS PLC,3841.0,A,1757898.0
25313,2008,adverse_event,79,,,,43.0,36.0,STERIS PLC,3841.0,A,1757898.0
25313,2008,recall,3,0.0,0.0,0.0,,,STERIS PLC,3841.0,A,1757898.0
25313,2009,adverse_event,99,,,,20.0,79.0,STERIS PLC,3841.0,A,1757898.0
25313,2009,recall,3,0.0,0.0,0.0,,,STERIS PLC,3841.0,A,1757898.0
25313,2010,adverse_event,178,,,,19.0,159.0,STERIS PLC,3841.0,A,1757898.0
25313,2010,recall,7,0.0,1.0,0.0,,,STERIS PLC,3841.0,A,1757898.0
25313,2011,adverse_event,254,,,,24.0,230.0,STERIS PLC,3841.0,A,1757898.0
25313,2011,recall,7,0.0,0.0,0.0,,,STERIS PLC,3841.0,A,1757898.0
